ID,state,temperature_avg,CDD,GDD,HDD,temperature_max,temperature_min,precipitation,snow_depth,snow_fall
1929-02,MN,10.5,0,0,1519,35,-20,1.05,15,11.7
1929-03,MN,34.1,0,0,951,60,-3,1.31,14,6.4
1929-04,MN,46.8,0,52,537,78,21,1.62,6,9.2
1929-05,MN,54.9,33,237,339,89,29,1.91,0,0.2
1929-06,MN,65.7,104,481,76,92,42,4.21,0,0
1929-07,MN,74,289,751,3,97,53,3.33,0,0
1929-08,MN,71,199,658,6,92,51,2.15,0,0
1929-09,MN,59,65,289,240,95,32,3.57,0,0
1929-10,MN,49.8,1,108,463,79,29,2.17,1,1.9
1929-11,MN,29,0,0,1073,55,-7,0.36,1,2.7
1929-12,MN,18,0,0,1449,46,-13,0.36,4,5.3
1930-01,MN,7,0,0,1793,40,-20,0.95,10,11
1930-02,MN,27.4,0,2,1046,59,-12,2.66,6,4.8
1930-03,MN,31.6,0,4,1029,71,-2,0.48,3,1.8
1930-04,MN,49.4,0,109,458,81,22,0.62,0,0
1930-05,MN,58.3,28,281,230,86,32,3.38,0,0
1930-06,MN,68.6,144,566,28,91,50,6.68,0,0
1930-07,MN,75.3,337,795,7,98,50,0.92,0,0
1930-08,MN,75.3,325,789,1,98,54,0.72,0,0
1930-09,MN,62.4,68,399,141,88,34,4.14,0,0
1930-10,MN,47.9,25,159,549,86,21,1.14,0,0.5
1930-11,MN,37.1,0,40,830,68,-4,2.41,4,4.7
1930-12,MN,23,0,0,1292,45,-11,0.06,3,0.7
1931-01,MN,25.9,0,0,1206,52,-5,0.13,,0.9
1931-02,MN,31.9,0,0,919,57,0,0.7,3,7
1931-03,MN,31.4,0,0,1035,51,12,1.49,1,0.4
1931-04,MN,50.1,7,140,450,83,28,1.2,0,
1931-05,MN,56.1,41,262,310,91,30,1.35,0,
1931-06,MN,73.7,287,716,21,102,47,4.78,0,0
1931-07,MN,76.9,374,839,0,104,57,1.12,0,0
1931-08,MN,70.5,212,644,33,99,46,2.97,0,0
1931-09,MN,68.7,183,565,68,104,43,2.42,0,0
1931-10,MN,54.4,12,183,333,81,38,1.87,0,0
1931-11,MN,40.3,0,21,734,68,12,3.29,,0.7
1931-12,MN,30,0,0,1077,48,-1,0.71,1,3.5
1932-01,MN,18.1,0,0,1446,42,-17,1.7,11,18.7
1932-02,MN,19.4,0,0,1317,57,-7,0.74,8,8.1
1932-03,MN,21.8,0,0,1333,62,-6,1.42,6,13.4
1932-04,MN,46.6,1,61,544,78,24,2.15,2,2.2
1932-05,MN,59.1,44,300,221,95,37,2.05,0,0
1932-06,MN,72.3,228,678,0,93,56,1.56,0,0
1932-07,MN,74.7,319,772,12,101,50,4.36,0,0
1932-08,MN,72.6,250,711,4,93,51,3.87,0,0
1932-09,MN,61.9,44,366,128,85,41,0.85,0,0
1932-10,MN,46.3,3,74,577,80,29,0.89,,3.4
1932-11,MN,30.7,0,3,1022,63,-5,2.28,1,0.8
1932-12,MN,16.8,0,0,1487,49,-14,1.52,8,13.7
1933-01,MN,23.1,0,0,1288,46,-5,0.89,4,4.1
1933-02,MN,14.2,0,0,1415,46,-28,0.77,6,8.9
1933-03,MN,30.5,0,0,1060,57,-2,2.15,2,4.7
1933-04,MN,44.9,0,65,596,74,28,1.43,0,0.9
1933-05,MN,58.8,45,310,230,84,34,7.87,0,0
1933-06,MN,77.9,405,844,11,100,49,1.31,0,0
1933-07,MN,77.1,380,845,0,100,57,2.16,0,0
1933-08,MN,70.7,190,649,6,93,50,1.09,0,0
1933-09,MN,67.4,133,527,56,94,45,3.44,0,0
1933-10,MN,47.4,3,94,543,78,22,1.26,0,0.3
1933-11,MN,30.7,0,8,1022,77,-2,0.57,3,5.7
1933-12,MN,17,0,0,1482,49,-19,0.71,3,5.1
1934-01,MN,21.2,0,0,1349,47,-18,0.68,4,6.1
1934-02,MN,18.5,0,0,1296,51,-9,0.17,1,2.1
1934-03,MN,29,0,0,1110,65,2,0.68,4,5.9
1934-04,MN,46,22,80,585,91,27,1.57,,0.4
1934-05,MN,68.7,204,586,83,106,40,0.21,0,0
1934-06,MN,73.1,261,696,15,104,51,2.3,0,0
1934-07,MN,76.2,356,819,2,105,53,1.4,0,0
1934-08,MN,70.1,220,630,55,97,42,1.61,0,0
1934-09,MN,57.3,17,252,241,86,33,4.86,0,0
1934-10,MN,54,11,215,346,81,28,5.64,0,
1934-11,MN,38.8,0,6,780,70,21,2.38,8,8.5
1934-12,MN,15,0,0,1544,42,-19,1.23,13,13
1935-01,MN,10.9,0,0,1666,40,-31,1.44,15,14.8
1935-02,MN,25.5,0,0,1097,46,-3,0.21,10,0.8
1935-03,MN,34.1,0,10,952,69,12,1.63,3,4.6
1935-04,MN,44.1,1,57,622,76,18,2.32,5,6.9
1935-05,MN,54.9,0,205,307,75,32,3.81,0,3
1935-06,MN,64.3,90,443,102,89,41,4.82,0,0
1935-07,MN,79.9,471,936,0,98,60,2.59,0,0
1935-08,MN,72.6,290,710,45,95,45,3.02,0,0
1935-09,MN,62.2,70,380,148,89,34,1.98,0,0
1935-10,MN,48.5,0,98,503,75,21,3.95,0,
1935-11,MN,28.6,0,0,1085,50,5,0.69,1,2.6
1935-12,MN,17.5,0,0,1465,40,-12,1.04,6,8.3
1936-01,MN,3.9,0,0,1892,35,-34,0.77,9,9.1
1936-02,MN,-0.1,0,0,1880,41,-26,1.55,17,19.7
1936-03,MN,29.9,0,0,1082,56,-6,2.66,16,16.5
1936-04,MN,39.8,0,23,750,73,6,1.48,2,2.6
1936-05,MN,64.1,92,467,111,93,33,2.25,0,0
1936-06,MN,66.4,107,501,56,95,46,2.29,0,0
1936-07,MN,81.4,516,981,0,108,55,0.11,0,0
1936-08,MN,74.7,311,772,4,103,53,3.48,0,0
1936-09,MN,66.7,149,509,90,95,39,0.78,0,0
1936-10,MN,46.4,3,87,574,75,17,0.66,0,0.1
1936-11,MN,30.1,0,0,1038,57,10,0.66,1,1.7
1936-12,MN,22.6,0,0,1309,51,-14,1.78,8,11.2
1937-01,MN,5.4,0,0,1838,35,-18,1.24,10,12.2
1937-02,MN,13.4,0,0,1439,45,-15,0.48,13,7.6
1937-03,MN,26.9,0,0,1174,56,0,1.07,6,8.2
1937-04,MN,44.5,0,27,609,67,25,2.62,3,3.6
1937-05,MN,59.8,37,321,189,90,36,5.42,0,0
1937-06,MN,67.2,142,523,70,99,43,3.11,0,0
1937-07,MN,77,383,846,2,100,52,0.48,0,0
1937-08,MN,77.7,399,864,0,97,55,4.1,0,0
1937-09,MN,63.5,122,413,161,97,37,1.67,0,0
1937-10,MN,46.7,4,83,565,80,24,1.36,0,
1937-11,MN,31.9,0,0,988,63,5,0.51,1,1.2
1937-12,MN,17.9,0,0,1454,43,-4,0.53,2,5.4
1938-01,MN,13.5,0,0,1588,47,-14,0.87,4,9.3
1938-02,MN,21.8,0,0,1204,44,-7,0.62,5,7.4
1938-03,MN,38.1,0,23,825,76,5,2.11,5,6.2
1938-04,MN,46,6,92,569,80,17,3.27,0,
1938-05,MN,56.7,41,253,291,85,35,6.97,0,
1938-06,MN,67.9,122,545,27,94,45,2.96,0,0
1938-07,MN,73.4,269,734,0,95,56,3.36,0,0
1938-08,MN,73.8,284,747,2,95,51,3.45,0,0
1938-09,MN,62.2,38,380,112,89,40,3.24,0,0
1938-10,MN,55.4,29,234,319,86,26,0.84,1,1.9
1938-11,MN,31.5,0,28,998,71,-1,1.29,,0.5
1938-12,MN,20.3,0,0,1376,45,-16,0.77,5,9.1
1939-01,MN,19.7,0,0,1397,45,-10,1.06,6,7.4
1939-02,MN,9.2,0,0,1557,43,-25,0.88,12,11
1939-03,MN,29.4,0,29,1097,78,-1,0.61,7,6
1939-04,MN,42.4,0,80,671,83,15,2.19,2,3.9
1939-05,MN,63.6,87,417,123,95,35,3.55,0,0
1939-06,MN,68.6,152,566,36,92,45,4.95,0,0
1939-07,MN,74.6,309,770,4,95,56,2.75,0,0
1939-08,MN,71.2,210,662,13,94,52,3.65,0,0
1939-09,MN,64.2,129,455,146,98,26,2.31,0,0
1939-10,MN,47.5,0,89,534,77,23,1.56,0,0.6
1939-11,MN,37.7,0,0,813,64,18,0.02,0,
1939-12,MN,27.7,0,0,1153,63,-4,0.97,4,4.8
1940-01,MN,6.5,0,0,1806,35,-22,0.37,6,5
1940-02,MN,19.4,0,0,1314,36,-17,0.91,6,9.1
1940-03,MN,24.2,0,0,1259,51,-5,2.16,17,25.6
1940-04,MN,43.7,0,41,631,77,12,1.21,0,
1940-05,MN,56,17,222,291,87,30,1.64,0,
1940-06,MN,68,126,549,27,93,49,7.1,0,0
1940-07,MN,75.8,343,806,2,103,52,2.46,0,0
1940-08,MN,68.7,185,592,58,91,49,4.54,0,0
1940-09,MN,65.3,127,469,110,91,36,0.41,0,0
1940-10,MN,54,2,148,336,77,33,1.57,0,0
1940-11,MN,27.8,0,0,1109,62,-6,5.15,15,26.3
1940-12,MN,22,0,0,1326,44,-19,1.02,13,10.6
1941-01,MN,17.4,0,0,1468,41,-8,0.74,4,3.3
1941-02,MN,14.8,0,0,1399,41,-20,0.89,5,5.5
1941-03,MN,28.1,0,0,1135,61,-8,0.77,4,6.8
1941-04,MN,52.9,13,171,370,80,30,1.87,0,
1941-05,MN,63.3,80,426,124,89,39,2.91,0,0
1941-06,MN,69.1,195,582,63,93,45,3.29,0,0
1941-07,MN,74.7,313,772,6,104,48,1.98,0,0
1941-08,MN,72.6,254,706,13,99,47,3.66,0,0
1941-09,MN,63.2,89,411,133,88,36,3.47,0,0
1941-10,MN,50.9,0,115,430,73,22,5.52,0,
1941-11,MN,36.5,0,10,848,68,7,1.05,2,3.8
1941-12,MN,26.2,0,0,1199,56,-3,0.85,6,8.6
1942-01,MN,20.5,0,0,1372,53,-20,0.15,3,1.7
1942-02,MN,20.8,0,0,1231,42,-15,0.45,3,5.2
1942-03,MN,35.8,0,1,894,62,19,1.74,1,4.6
1942-04,MN,52.2,15,178,394,81,25,3.41,0,
1942-05,MN,56,12,228,281,85,36,6.78,0,0
1942-06,MN,66.7,113,510,53,90,46,2.69,0,0
1942-07,MN,71.4,217,670,12,96,49,3.8,0,0
1942-08,MN,70.5,198,644,19,92,44,2.11,0,0
1942-09,MN,57.2,48,296,275,90,26,7.53,0,1.7
1942-10,MN,50.3,0,177,449,78,18,0.78,,0.3
1942-11,MN,33.6,0,6,936,64,3,0.27,1,0.9
1942-12,MN,15.4,0,0,1529,37,-8,0.85,6,7
1943-01,MN,7.8,0,0,1767,37,-31,0.91,14,10.1
1943-02,MN,17.3,0,0,1327,45,-18,0.57,16,4.6
1943-03,MN,23.6,0,13,1276,76,-11,0.81,10,9.8
1943-04,MN,44.4,0,40,608,77,20,0.98,0,
1943-05,MN,55.7,35,219,318,88,31,4.27,0,
1943-06,MN,70.4,233,619,64,96,44,4.23,0,0
1943-07,MN,74.6,305,770,0,93,57,3.78,0,0
1943-08,MN,71.9,239,687,17,94,47,1.75,0,0
1943-09,MN,58.2,33,253,232,86,34,2.47,0,0
1943-10,MN,49.5,0,114,476,79,26,1.3,0,
1943-11,MN,29.5,0,0,1057,48,3,1.64,6,10.3
1943-12,MN,23.4,0,0,1282,44,-10,,0,
1944-01,MN,26.5,0,0,1185,58,-6,0.24,1,1
1944-02,MN,20.6,0,0,1280,45,-14,1.1,2,4.2
1944-03,MN,25.8,0,0,1206,48,-2,1.2,3,11.1
1944-04,MN,42.9,0,26,656,70,16,2.24,2,0.3
1944-05,MN,62.4,117,438,191,89,30,6.15,0,
1944-06,MN,69.7,188,601,37,96,44,6.69,0,0
1944-07,MN,71.4,205,669,1,89,53,4.39,0,0
1944-08,MN,71.6,235,676,24,94,51,3.65,0,0
1944-09,MN,61.7,36,358,128,88,41,0.97,0,0
1944-10,MN,51.2,0,102,420,76,27,0.26,0,0
1944-11,MN,37.7,0,20,812,75,9,2.1,1,2.5
1944-12,MN,19.3,0,0,1409,37,-10,0.09,1,1.1
1945-01,MN,12.7,0,0,1614,36,-15,0.63,5,8.2
1945-02,MN,17.7,0,0,1317,46,-11,1.84,8,15.4
1945-03,MN,39.8,0,46,774,71,-2,1.95,3,0.7
1945-04,MN,43.9,0,42,624,75,25,2.95,0,6
1945-05,MN,52.1,1,138,393,81,28,3.09,0,
1945-06,MN,61.4,52,363,154,89,34,5.57,0,0
1945-07,MN,70.4,195,639,21,96,49,4.13,0,0
1945-08,MN,71,195,657,3,94,50,2.27,0,0
1945-09,MN,60.1,80,337,219,94,27,2.13,0,
1945-10,MN,48.6,0,82,502,82,24,0.3,0,0
1945-11,MN,31.8,0,0,989,62,12,0.92,2,4.5
1945-12,MN,13.4,0,0,1592,48,-15,1.41,14,14.6
1946-01,MN,15,0,0,1541,39,-20,0.94,11,4.3
1946-02,MN,16.7,0,0,1343,46,-16,1.15,6,11.9
1946-03,MN,42.4,0,39,690,78,14,1.2,1,1.5
1946-04,MN,51.1,4,135,415,83,26,0.66,0,0.1
1946-05,MN,55.3,21,204,315,86,27,3.04,0,3
1946-06,MN,67.1,154,526,84,93,35,7.8,0,0
1946-07,MN,73.6,274,739,0,93,55,2.76,0,0
1946-08,MN,68.8,153,590,28,95,45,0.43,0,0
1946-09,MN,59.9,41,319,188,85,34,6.58,0,0
1946-10,MN,51.3,4,123,421,78,29,2.51,0,
1946-11,MN,33.1,0,0,949,60,2,1.22,2,4.1
1946-12,MN,20.6,0,0,1371,52,-22,0.68,4,5.9
1947-01,MN,21.5,0,0,1338,49,-11,0.71,5,7.6
1947-02,MN,14.8,0,0,1399,46,-10,0.2,6,1.9
1947-03,MN,28.9,0,0,1111,58,12,0.47,2,3.3
1947-04,MN,42.1,0,38,681,81,26,2.44,,2
1947-05,MN,53.5,2,158,352,81,33,2.56,0,0.2
1947-06,MN,64.6,87,449,91,91,42,5.3,0,0
1947-07,MN,72.8,258,714,9,98,49,0.96,0,0
1947-08,MN,78.2,420,884,1,102,52,2.41,0,0
1947-09,MN,63.1,147,434,195,95,32,1.48,0,0
1947-10,MN,59.2,38,297,210,88,39,1.1,0,0
1947-11,MN,26.5,0,4,1149,61,-9,2.85,7,21.8
1947-12,MN,18.1,0,0,1447,37,-8,0.6,8,6.7
1948-01,MN,10,0,0,1695,38,-21,0.15,6,3.5
1948-02,MN,15.6,0,0,1423,48,-20,1.37,9,11.6
1948-03,MN,27.3,0,4,1158,70,-27,1.43,10,5.2
1948-04,MN,50,4,110,446,78,22,1.77,,0.3
1948-05,MN,58.5,26,279,219,91,34,0.74,0,
1948-06,MN,67.3,97,527,20,90,50,2.58,0,0
1948-07,MN,75.1,324,784,5,101,51,1.34,0,0
1948-08,MN,72.7,249,710,4,98,49,3.37,0,0
1948-09,MN,67.9,149,543,56,94,43,1.04,0,0
1948-10,MN,51.2,0,111,421,75,22,0.6,0,
1948-11,MN,35.1,0,12,893,70,16,1.89,1,2.5
1948-12,MN,19.9,0,0,1390,56,-11,0.67,2,2.3
1949-01,MN,14.1,0,0,1573,45,-18,1.65,10,12.5
1949-02,MN,13.3,0,0,1440,47,-18,0.14,11,3.4
1949-03,MN,29.5,0,0,1093,56,1,3.37,5,8.3
1949-04,MN,47.1,0,82,529,80,22,1.89,5,9.3
1949-05,MN,62,65,380,152,93,38,0.9,0,0
1949-06,MN,72.2,238,674,14,99,46,2.74,0,
1949-07,MN,76.4,362,827,0,100,56,6.01,0,
1949-08,MN,74.2,307,759,13,97,47,2.64,0,
1949-09,MN,58.4,17,267,206,84,34,2.67,0,0
1949-10,MN,52.9,3,189,369,80,20,1.72,0,
1949-11,MN,37.2,0,9,828,67,18,0.42,1,2.7
1949-12,MN,20.4,0,0,1376,54,-4,0.99,5,6.5
1950-01,MN,6.8,0,0,1795,39,-24,1.27,14,17
1950-02,MN,16.3,0,0,1356,41,-18,0.68,12,7.9
1950-03,MN,24,0,0,1264,46,-13,2.2,6,11.1
1950-04,MN,36.9,0,12,834,69,17,2.19,,6.4
1950-05,MN,56,16,235,287,87,30,2.87,0,
1950-06,MN,67.8,152,540,62,94,41,1.26,0,0
1950-07,MN,70.5,187,644,8,90,51,3.74,0,
1950-08,MN,67.7,138,557,46,96,40,1.84,0,
1950-09,MN,62.6,35,385,100,86,36,1.46,0,0
1950-10,MN,53.6,12,180,358,87,28,1.22,0,0
1950-11,MN,27.7,0,0,1113,60,-5,0.89,2,5.6
1950-12,MN,12.4,0,0,1623,40,-20,1.99,16,25
1951-01,MN,9.3,0,0,1719,40,-29,0.44,14,7.1
1951-02,MN,17.5,0,0,1324,44,-28,1.71,13,8.6
1951-03,MN,21.1,0,0,1353,46,-10,3,27,40
1951-04,MN,42.3,3,57,675,79,24,1.86,5,2.6
1951-05,MN,61.7,37,375,132,81,38,4.14,0,
1951-06,MN,64.7,73,446,78,87,42,5.5,0,
1951-07,MN,71.7,220,680,5,91,51,5.44,0,0
1951-08,MN,68.1,122,568,19,90,51,1.94,0,
1951-09,MN,56.9,7,240,242,86,32,5.8,0,
1951-10,MN,48.8,12,133,506,83,18,1.44,,0.8
1951-11,MN,25.6,0,0,1176,59,-6,2.12,4,10.8
1951-12,MN,16.4,0,0,1499,57,-16,1.21,11,16.5
1952-01,MN,12.4,0,0,1624,42,-22,1.05,13,9.9
1952-02,MN,23.7,0,0,1192,42,-10,1.2,14,15
1952-03,MN,26.1,0,0,1199,50,-4,3.09,16,25.4
1952-04,MN,50.1,36,182,475,92,23,0.59,,0.6
1952-05,MN,58.6,35,289,224,91,37,2.86,0,0
1952-06,MN,69.5,165,594,21,91,45,3.98,0,0
1952-07,MN,73.2,264,728,1,93,49,4.56,0,0
1952-08,MN,69.1,146,599,12,91,51,4.18,0,0
1952-09,MN,63.1,96,403,143,92,39,0.42,0,0
1952-10,MN,44.3,0,36,633,75,22,0.01,0,
1952-11,MN,35.3,0,5,883,62,-5,1.28,9,10.1
1952-12,MN,23.3,0,0,1284,42,4,0.45,8,6
1953-01,MN,16.7,0,0,1487,40,-15,0.55,7,6
1953-02,MN,17.9,0,0,1312,38,-11,1.23,13,13.4
1953-03,MN,31.2,0,0,1042,58,4,1.51,11,6.7
1953-04,MN,40.9,0,16,715,68,19,2.04,,0.7
1953-05,MN,58.6,48,312,237,89,29,1.92,0,
1953-06,MN,70.9,221,634,37,98,46,7.1,0,0
1953-07,MN,72.5,244,706,3,92,52,6.81,0,0
1953-08,MN,73.3,268,731,2,93,57,2.75,0,0
1953-09,MN,62.1,59,370,139,95,37,0.55,0,0
1953-10,MN,57.4,46,282,274,89,30,0.15,0,0
1953-11,MN,39.2,0,31,767,71,18,1.54,1,1.9
1953-12,MN,22,0,0,1328,45,-14,1.76,3,5.9
1954-01,MN,10.3,0,0,1689,36,-25,0.25,2,3.6
1954-02,MN,31.7,0,0,924,56,-2,0.32,1,1
1954-03,MN,27.9,0,0,1145,53,1,2.1,7,10.7
1954-04,MN,46.5,5,64,553,85,9,3.53,,0.2
1954-05,MN,53.1,10,192,369,83,26,2.54,2,2.4
1954-06,MN,71.2,231,642,39,92,44,4.71,0,0
1954-07,MN,74.4,298,762,1,95,55,1.33,0,0
1954-08,MN,70.3,175,640,0,90,52,3.08,0,0
1954-09,MN,60.5,28,322,158,88,36,3.65,0,0
1954-10,MN,47.7,0,79,530,72,21,1.23,0,0.4
1954-11,MN,38.2,0,2,795,66,20,0.61,1,6.4
1954-12,MN,23.4,0,0,1281,38,6,0.33,6,4
1955-01,MN,14,0,0,1569,37,-21,0.47,7,7.8
1955-02,MN,14.4,0,0,1409,37,-16,1.54,10,11
1955-03,MN,25.6,0,5,1211,67,-11,0.52,6,4.3
1955-04,MN,53.9,3,163,328,80,29,0.92,0,
1955-05,MN,63.3,75,421,124,90,33,0.69,0,0
1955-06,MN,68.2,143,552,41,96,48,1.53,0,0
1955-07,MN,78,412,877,0,100,60,7.1,0,0
1955-08,MN,76.1,354,817,2,98,53,2.84,0,0
1955-09,MN,63,82,400,136,94,37,0.99,0,0
1955-10,MN,51.4,12,150,423,83,29,2.21,1,2.5
1955-11,MN,25.6,0,0,1173,51,-2,1.04,5,6
1955-12,MN,12.1,0,0,1628,38,-21,1.26,11,14.6
1956-01,MN,12.7,0,0,1613,37,-18,0.48,11,4.6
1956-02,MN,15,0,0,1444,39,-7,0.2,12,2.4
1956-03,MN,25.9,0,0,1205,56,-8,1.62,9,14
1956-04,MN,41.8,0,5,686,68,24,0.67,1,1.1
1956-05,MN,58.1,40,279,246,85,33,1.96,0,
1956-06,MN,73.3,270,708,12,100,44,6.58,0,0
1956-07,MN,70.1,172,628,9,90,55,5.18,0,
1956-08,MN,71.1,219,662,22,90,45,5.22,0,0
1956-09,MN,58.7,22,277,202,87,34,0.79,0,0
1956-10,MN,56.5,16,226,271,84,32,1.95,0,0
1956-11,MN,34.1,0,20,920,63,5,1.35,5,6.8
1956-12,MN,23.8,0,0,1267,48,0,0.2,1,2.1
1957-01,MN,10,0,0,1697,39,-13,0.32,2,4.9
1957-02,MN,20.5,0,0,1241,40,-7,0.83,5,8.7
1957-03,MN,30.4,0,0,1065,57,-1,1.31,4,7
1957-04,MN,46.9,10,162,545,87,18,1.23,5,9.6
1957-05,MN,57,24,245,263,88,33,3.13,0,0
1957-06,MN,67.3,110,527,33,90,46,4.12,0,0
1957-07,MN,76.5,362,827,0,97,60,6.31,0,0
1957-08,MN,70.9,204,656,13,93,54,5.75,0,0
1957-09,MN,59.4,23,295,184,90,38,1.65,0,0
1957-10,MN,48.6,0,94,500,79,25,1.4,0,
1957-11,MN,32.7,0,0,963,57,6,1.56,10,10.3
1957-12,MN,25.3,0,0,1226,46,-4,0.24,1,2.2
1958-01,MN,22.4,0,0,1311,45,-3,0.21,2,2.4
1958-02,MN,15.5,0,0,1379,59,-15,0.24,2,1.2
1958-03,MN,33.1,0,0,980,60,18,0.32,2,3.5
1958-04,MN,47.8,0,75,507,84,22,1.99,,1.6
1958-05,MN,60.8,47,354,169,88,34,1.39,0,0
1958-06,MN,63.3,61,405,106,95,43,2.01,0,0
1958-07,MN,70.3,183,636,12,89,51,3.15,0,0
1958-08,MN,71.4,241,669,37,93,46,3.03,0,0
1958-09,MN,62.7,46,394,108,86,36,1.09,0,
1958-10,MN,53.1,9,165,370,83,33,1.55,0,
1958-11,MN,35.7,0,5,871,66,-5,1.01,2,3.3
1958-12,MN,15.9,0,0,1519,45,-13,0.21,2,2.4
1959-01,MN,10.5,0,0,1681,43,-16,0.11,1,1.4
1959-02,MN,17.2,0,0,1334,44,-11,0.61,4,6.3
1959-03,MN,34,0,0,956,68,7,0.59,1,5.7
1959-04,MN,47.1,0,48,530,75,28,0.64,0,
1959-05,MN,60.6,66,357,192,91,35,5.03,0,0
1959-06,MN,70.8,209,631,28,94,48,4.07,0,0
1959-07,MN,74.4,304,764,5,96,50,2.6,0,0
1959-08,MN,75.2,326,787,4,96,57,6.6,0,0
1959-09,MN,63.1,100,406,152,94,40,2.29,0,0
1959-10,MN,44.4,0,29,634,70,26,2.43,1,3.7
1959-11,MN,25.4,0,0,1181,50,-2,0.63,4,6.9
1959-12,MN,30.1,0,0,1073,53,12,1.28,1,3.5
1960-01,MN,17.5,0,0,1466,37,-19,0.68,7,9.5
1960-02,MN,17.8,0,0,1364,42,-7,0.22,3,2.7
1960-03,MN,19.8,0,0,1393,59,-16,0.81,4,5.5
1960-04,MN,45.9,7,71,574,85,20,2.04,0,
1960-05,MN,56.9,4,245,247,84,28,3.19,0,
1960-06,MN,63.8,50,418,82,85,41,3.08,0,0
1960-07,MN,71.7,223,680,8,95,49,1.93,0,0
1960-08,MN,72,235,689,11,94,47,3.99,0,0
1960-09,MN,61.7,115,374,202,95,36,3.79,0,0
1960-10,MN,48.7,4,105,503,81,17,0.31,0,
1960-11,MN,33.3,0,0,943,61,3,0.87,,2.4
1960-12,MN,16.8,0,0,1488,51,-12,0.55,1,1.7
1961-01,MN,12,0,0,1637,46,-21,0.28,2,4.6
1961-02,MN,22.5,0,0,1184,51,-9,0.89,7,8.7
1961-03,MN,32,0,4,1013,61,4,2.81,10,15.1
1961-04,MN,38.5,0,2,788,67,15,2.39,5,7.7
1961-05,MN,54.6,22,194,335,90,24,3.48,0,0
1961-06,MN,68.1,144,551,43,98,42,1.87,0,0
1961-07,MN,70.8,186,651,0,91,50,2.94,0,0
1961-08,MN,71.3,213,668,10,93,45,2.38,0,0
1961-09,MN,59,68,312,239,93,27,3.01,0,0.1
1961-10,MN,52.2,6,145,396,85,29,3.03,0,0
1961-11,MN,33.4,0,0,938,65,12,1.06,1,2.5
1961-12,MN,15.3,0,0,1534,50,-18,1.6,11,18.1
1962-01,MN,7.1,0,0,1788,40,-28,0.55,7,5.9
1962-02,MN,11.6,0,0,1486,40,-26,2.07,26,26.5
1962-03,MN,24.5,0,0,1248,47,-32,1.87,27,21.8
1962-04,MN,42.1,13,81,691,91,2,1.31,5,6.4
1962-05,MN,60.5,69,344,198,86,34,8.03,0,0
1962-06,MN,66.2,107,489,68,95,43,1.48,0,0
1962-07,MN,67.5,114,552,27,90,45,5.12,0,0
1962-08,MN,68.3,127,577,15,91,42,3.47,0,0
1962-09,MN,56.4,12,212,262,82,28,2.46,0,0
1962-10,MN,50.2,10,137,461,83,16,1.69,0,
1962-11,MN,35,0,0,891,58,4,0.52,4,5.6
1962-12,MN,18.9,0,5,1421,62,-20,0.26,3,3.2
1963-01,MN,2.9,0,0,1919,42,-32,0.46,4,5
1963-02,MN,12,0,0,1476,43,-19,0.41,4,5.4
1963-03,MN,34.2,0,19,946,77,-9,1.18,7,9.8
1963-04,MN,47.3,3,80,526,77,23,2.07,2,5.5
1963-05,MN,55.4,28,215,319,92,28,5.06,0,
1963-06,MN,69.8,199,603,46,99,45,1.91,0,0
1963-07,MN,73.5,272,736,1,93,53,1.53,0,0
1963-08,MN,68.9,161,594,32,94,46,1.55,0,0
1963-09,MN,62.1,50,375,129,85,34,3.47,0,0
1963-10,MN,58.1,12,291,216,86,25,0.81,0,0
1963-11,MN,38.3,0,0,793,61,12,0.52,,
1963-12,MN,10,0,0,1696,43,-20,0.6,5,7.6
1964-01,MN,20,0,0,1389,42,-12,0.47,3,5
1964-02,MN,23.9,0,0,1186,54,1,0.06,,1
1964-03,MN,25.8,0,0,1209,52,1,1.35,4,9.7
1964-04,MN,46.7,3,75,543,88,19,2.98,1,5.6
1964-05,MN,61.4,52,363,154,93,40,3.44,0,0
1964-06,MN,68.7,167,568,49,94,41,2.18,0,0
1964-07,MN,76,348,813,0,97,53,2.02,0,0
1964-08,MN,68.5,181,583,63,98,43,5.42,0,0
1964-09,MN,58.9,49,285,224,90,35,5.21,0,0
1964-10,MN,48.2,0,94,515,77,25,0.57,0,
1964-11,MN,35,0,29,894,69,-17,1.19,4,4.3
1964-12,MN,14.8,0,0,1549,39,-13,1.08,5,8.1
1965-01,MN,10,0,0,1696,41,-23,0.47,5,10.5
1965-02,MN,11.8,0,0,1482,43,-28,1.59,13,11.7
1965-03,MN,19.4,0,0,1405,38,-9,4.75,27,37.1
1965-04,MN,41.8,0,27,690,76,26,3.52,8,2
1965-05,MN,58.6,22,296,211,85,33,7.86,0,
1965-06,MN,66.5,73,504,19,88,48,4.01,0,0
1965-07,MN,70.5,183,641,7,95,50,4.69,0,0
1965-08,MN,68.6,161,586,40,95,43,4.04,0,0
1965-09,MN,52.8,7,130,368,84,27,4.9,0,0
1965-10,MN,50.6,10,117,447,81,23,0.9,0,0
1965-11,MN,33.1,0,3,950,68,8,1.98,1,1.6
1965-12,MN,28,0,0,1140,47,-2,1.23,1,1.2
1966-01,MN,3.3,0,0,1903,37,-28,0.95,8,11.9
1966-02,MN,16.3,0,0,1358,52,-15,1.55,6,6.8
1966-03,MN,35.8,0,11,899,71,6,2.48,13,14.2
1966-04,MN,42.2,0,15,678,68,22,0.89,,0.4
